1	A Place		-123.764	272.182	1,1,0	https://www.sarna.net/wiki/A_Place	116.370	U	U	U	U	U	U	U	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Pandora Operational Area,Region 1	LA,Tamar March,Pandora Operational Area,Region 1	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LC,Arc-Royal Theater	LC,Arc-Royal Theater	D(LC,CJF)	D(LC,CJF)	CJF	CJF
2194	Ryerson		-75.481	-321.579	1,1,0	https://www.sarna.net/wiki/Ryerson	710.354					FWL	CC,Andurien Commonality,Region 2	CC,Andurien Commonality,Region 2	CC,Andurien Commonality,Region 2	CC,Andurien Commonality,Region 2	CC,Andurien Commonality,Region 2	CC,Andurien Commonality,Region 2	CC,Andurien Commonality,Region 2	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	DA	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	DA	DA	DA	DA	DA	DA	DA	DA	DA
2195	Rypful		-506.039	367.019	1,1,0	https://www.sarna.net/wiki/Rypful	351.641	U	U	U	U	U	U	U	RW,Finmark Province	RW,Finmark Province	RW,Finmark Province	I	I	I	I	I	I	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
2196	Rzhishchev		-294.477	-222.067	1,1,0	https://www.sarna.net/wiki/Rzhishchev	622.270	I					FWL,Principality of Regulus	FWL,Principality of Regulus	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	I	I	I	I	I	FWL,Rim Commonality	FWL,Rim Commonality
2197	Saaremaa		138.806	136.951	1,1,0	https://www.sarna.net/wiki/Saaremaa	383.947			AG	DC	DC	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture
2198	Sabanillas		433.735	-176.369	1,1,0	https://www.sarna.net/wiki/Sabanillas	812.887	U	U	U	U	U	U	U	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FCF,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Broken Wheel Combat Region
2199	Sabhal Mòr Ostaig		-253.540	237.280	1,1,0	https://www.sarna.net/wiki/Sabhal_M%C3%B2r_Ostaig	177.112	U	U	U	U	U	U	U	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	LC,Protectorate of Donegal,Coventry Province	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
2200	Sabik		-12.675	57.082	1,1,0	https://www.sarna.net/wiki/Sabik	356.788	U	U	U	U		TH,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	AE,Lone Star Province	LC,Federation of Skye,Isle of Skye	LC,Federation of Skye,Isle of Skye	DC,Dieron Military District,Lone Star Prefecture	DC,Dieron Military District,Lone Star Prefecture	DC,Dieron Military District,Chaville Prefecture	LC,Federation of Skye,Isle of Skye	DC,Dieron Military District,Kessel Prefecture	LC,Federation of Skye,Isle of Skye	FCL,Skye March,Ryde Operational Area,Region 3	FCL,Skye March,Ryde Operational Area,Region 3	FCL,Skye March,Ryde Operational Area,Region 3	FCL,Skye March,Ryde Operational Area,Region 3	FCL,Skye March,Ryde Operational Area,Region 3	FCL,Skye March,Ryde Operational Area,Region 3	FCL,Skye March,Ryde Operational Area,Region 3	LA,Skye March,Ryde Operational Area,Region 3	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	DC,Dieron Military District,Kessel Prefecture	DC,Dieron Military District,Kessel Prefecture	DC,Dieron Military District,Kessel Prefecture	WB	CoF	RS,Prefecture I	RS,Prefecture I	RS,Prefecture I	RS,Prefecture I	I	RD,Region 3,Vega Protectorate	RD,Region 3,Vega Protectorate
2201	Sackville		-391.123	-128.993	1,1,0	https://www.sarna.net/wiki/Sackville	565.100	U	U	U	U	U	U	U	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	I	I	I	I	I	FWL,Duchy of Tammarind-Abbey	FWL,Duchy of Tammarind-Abbey
2202	Sadachbia		80.598	35.873	1,1,0	https://www.sarna.net/wiki/Sadachbia	420.530			I			DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Benjamin Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Ashio Prefecture	DC,Dieron Military District,Ashio Prefecture	RS,Prefecture III	RS,Prefecture III	RS,Prefecture III	RS,Prefecture III	DC,Benjamin Military District,Algedi Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture
2203	Sadalbari		137.775	42.859	1,1,0	https://www.sarna.net/wiki/Sadalbari	449.685		I	I			DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture	RS,Prefecture III	RS,Prefecture III	RS,Prefecture III	RS,Prefecture III	I	DC,Benjamin Military District,Proserpina Prefecture	DC,Benjamin Military District,Proserpina Prefecture
2204	Sadurni		-15.002	-344.373	1,1,0	https://www.sarna.net/wiki/Sadurni	741.996					CCom	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	CC,Andurien Commonality,Region 3	FWL,Duchy of Andurien	DA	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	FWL,Duchy of Andurien	DA	DA	DA	DA	DA	CC,Sian Commonality,Region 9	CC,Sian Commonality,Region 9	CC,Sian Commonality,Region 9	CC,Sian Commonality,Region 9
2205	Safe Port		134.415	-286.986	1,1,0	https://www.sarna.net/wiki/Safe_Port	730.975		I			FS	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 6	CC,St. Ives Commonality,Region 5	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FCF,Capellan March,Taygeta Operational Area,Sirdar PDZ	FCF,Capellan March,Taygeta Operational Area,Sirdar PDZ	FCF,Capellan March,Taygeta Operational Area,Sirdar PDZ	FCF,Capellan March,Taygeta Operational Area,Sirdar PDZ	FCF,Capellan March,Taygeta Operational Area,Sirdar PDZ	FCF,Capellan March,Taygeta Operational Area,Sirdar PDZ	FCF,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ	FS,Capellan March,Sirdar Operational Area,Sirdar PDZ	FS,Capellan March,Taygeta Operational Area,Sirdar PDZ
2206	Saffel		25.586	11.846	1,1,0	https://www.sarna.net/wiki/Saffel	413.874	I		TH	TH	TH	TH,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	AE,Lone Star Province	TH,Lone Star Province	TH,Lone Star Province	DC,Dieron Military District,Lone Star Prefecture	DC,Dieron Military District,Lone Star Prefecture	DC,Dieron Military District,Chaville Prefecture	DC,Dieron Military District,Chaville Prefecture	FS,Draconis March,Robinson Operational Area,Addicks PDZ	FS,Draconis March,Robinson Operational Area,Addicks PDZ	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture	WB	CoF	RS,Prefecture II	RS,Prefecture II	RS,Prefecture II	RS,Prefecture II	I	DC,Dieron Military District,Al Na'ir Prefecture	DC,Dieron Military District,Al Na'ir Prefecture
2207	Saginaw		299.590	-95.693	1,1,0	https://www.sarna.net/wiki/Saginaw	660.995		I	I			FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,Region 3	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FCF,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region	FS,Crucis March,Markesan Operational Area,New Avalon Combat Region
2208	Saiph		4.644	-68.030	1,1,0	https://www.sarna.net/wiki/Saiph	479.645	I	I	I	TH	CCom	TH,Terra Firma Province	TH,Terra Firma Province	TH,Terra Firma Province	TH,Terra Firma Province	AE,Terra Firma Province	TH,Terra Firma Province	TH,Brownsville Province	CC,Tikonov Commonality,Region 5	CC,Tikonov Commonality,Region 5	CC,Tikonov Commonality,Region 5	CC,Tikonov Commonality,Region 5	CC,Tikonov Commonality,Region 8	LC,Sarna March,Tikonov Operational Area,Region 1	FCL,Sarna March,Terra Firma Operational Area,Region 4	FCL,Sarna March,Terra Firma Operational Area,Region 4	FCL,Sarna March,Terra Firma Operational Area,Region 4	FCL,Sarna March,Terra Firma Operational Area,Region 4	FCL,Sarna March,Terra Firma Operational Area,Region 4	FCL,Sarna March,Terra Firma Operational Area,Region 4	FCL,Sarna March,Terra Firma Operational Area,Region 4	LA,Sarna March,Terra Firma Operational Area,Region 4	ST	ST	ST	ST	ST	ST	CM	WB	WB	CoF	RS,Prefecture VI	RS,Prefecture VI	RS,Prefecture VI	RS,Prefecture VI	I	CC,Tikonov Commonality,Region 3	CC,Tikonov Commonality,Region 3
2209	Sakai		109.339	205.973	1,1,0	https://www.sarna.net/wiki/Sakai	318.737			I			DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture
2210	Sakhalin		61.773	-141.685	1,1,0	https://www.sarna.net/wiki/Sakhalin_(CC)	568.864		SS	SS	SS	SS	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	CC,Sarna Commonality,Region 5	LC,Sarna March,Palos Operational Area,Region 3	FCL,Sarna March,Palos Operational Area,Region 3	FCL,Sarna March,Palos Operational Area,Region 3	FCL,Sarna March,Palos Operational Area,Region 3	FCL,Sarna March,Palos Operational Area,Region 3	FCL,Sarna March,Palos Operational Area,Region 3	FCL,Sarna March,Palos Operational Area,Region 3	FCL,Sarna March,Palos Operational Area,Region 3	LA,Sarna March,Palos Operational Area,Region 3	SS	SS	SS	SS	SS	SS	CC,Liao Commonality,Region 7	CC,Liao Commonality,Region 7	CC,Liao Commonality,Region 7	CC,Liao Commonality,Region 7	CC,Liao Commonality,Region 7	CC,Sarna Commonality,Region 3	CC,Sarna Commonality,Region 3	CC,Liao Commonality,Region 3	CC,Liao Commonality,Region 6	CC,Sarna Commonality,Region 6	CC,Sarna Commonality,Region 6
2211	Sakhalin		-24.041	151.687	1,1,0	https://www.sarna.net/wiki/Sakhalin_(LC)	266.884	I	FoS	FoS	FoS	LC,Federation of Skye	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Kannon Shire	LC,Federation of Skye,Virginia Shire	LC,Federation of Skye,Virginia Shire	FCL,Skye March,Ryde Operational Area,Region 1	FCL,Skye March,Ryde Operational Area,Region 1	FCL,Skye March,Ryde Operational Area,Region 1	FCL,Skye March,Ryde Operational Area,Region 1	FCL,Skye March,Ryde Operational Area,Region 1	FCL,Skye March,Ryde Operational Area,Region 1	FCL,Skye March,Ryde Operational Area,Region 1	LA,Skye March,Ryde Operational Area,Region 1	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Skye Province,Freedom Theater	LA,Arc-Royal Theater	LC,Arc-Royal Theater	LC,Arc-Royal Theater	LC,Donegal Province	LC,Donegal Province	RD,Region 3	RD,Region 3
